Prd_id,Review #,Date,Reviews,Helpful
18,21,14-Nov-19,"After wasting money on a much cheaper travel CPAP from a different manufacturer I decided to spring for a Dreamstation Go. I wanted it for use on board an airplane while traveling and was concerned that the inherently dry air would be an issue so I added the humidifier. The machine is way quieter than my PR series 60, the lack of a transformer/power brick a pleasure and I'm so happy with it that I have not bothered to set up my series 60 machine in my vacation home (from where I'm writing this review). I used it en route on a ten hour flight and it gave me the best sleep I've ever had on an airliner. I love the readout of therapy numbers and the auto on feature is excellent especially considering that the ""spot"" on the machine that represents the power button has no tactile feedback and it would require visually locating it on the top panel to turn the machine on. The auto off function only works if the headgear or hose is disconnected from the machine. I'd like to know why but that's a really minor issue. I recommend this machine highly. Given the size, performance and feature set it is a great piece of equipment.",1
18,22,8-Nov-19,Love the DreamStation Go fo travel; so light an so compact and I can use my accustomed mask,0
18,23,5-Nov-19,"set up was easy, small compact to fit in my suitcase for all my business travel. I'm sleeping very comfortably on my work travels.",0
18,24,24-Oct-19,The Phillips DreamStation Go is the perfect complement to my Philips DreamStation when I am called out of town or out of the country. It’s small and compact size and quality construction is outstanding! It fits easily in an overnight bag or backpack. Great for those truly on the “Go.” Very satisfied and highly recommend!,0
18,25,22-Oct-19,"Works very well both on “AC” and on its battery pack. Really impressed with the auto on when the mask is placed on the face. We got two of them, one for my wife and one for myself to make traveling easier, and they really have. I would recommend this travel C-PAP to anyone who travels a lot or needs a backup that has a custom battery backup as an option.",0
18,26,12-Oct-19,"This relatively compact travel machine works very well, perhaps better than my full-sized Dreamstation.",0
18,27,10-Oct-19,"I travel for a living and I don’t need a humidifier. That means this is the perfect CPAP for me. I find it to be light, easy to figure out and very user-friendly. Highly recommend.",0
18,28,10-Oct-19,LOVE my new cpap machine. Tiny in comparison to my old one. Auto start is amazing. The only thing I would change is to make the power button (on top) have some kind of tactile item on or around it to make it easier to find.,0
18,29,25-Sep-19,"Small & compact machine that works well. Info downloads to your iphone, so no need for a chip, etc. I'm very satisfied.",1
18,30,16-Sep-19,"This is a good travel choice because, while not quite as small as some, it is is simple to carry. No ""brick"" in the cord, no extra adapters or other fiddly bits. If you don't carry the humidifier the unit and battery travel as a single unit. One minor nag is that the start button is a flush mounted touch button lacking any haptic feedback - you can't just reach over in the dark and feel it to use it.",1
18,31,11-Sep-19,"I bought this for everyday and travel. I like the sleek design and the lack of a power brick is a big plus. I also wanted to see how the algorithm for this machine compared to my Resmed S9 Escape. There are times the S9 was too aggressive in changing the pressure and it would wake me up. I did fiddle around with some of the settings and it helped, but I also felt it was time for a change. The DreamStation Go is gentler when increasing the pressure and perhaps, because I was used to the aggressive rise in pressure, I thought it was not increasing the pressure enough. A little fiddling with the settings should fix this. The mini tube is great! Small, flexible and doesn't bind on your mask when sleeping. Overall all, I am please with the unit and look forward to taking it on trips. Especially, now that I can slip it into my carry on bag. Cons: - It is slightly noisier than my S9, but a set of ear plugs resolves the problem and I can sleep. - The hose location is opposite of the power cord. Depending on how you have it set up, it takes more room on my nightstand. The S9 had the hose and cord connected to the back so it was a cleaner and less jumbled look. I could let the cord and hose dangle behind the nightstand. - I wish the power button was raised so it was easier to find by touch. I will probably put a sticker or something that does not interfere with the swipe detection.",1
18,32,31-Aug-19,I am on the road a lot for business travel and this travel size provides me with the CPAP treatment I need in a compact convenient size without compromising functionality and not needing to have an extra bag to carry. Love it!,0
18,33,27-Aug-19,"Dream Station Go took some effort but got it to work as described. Was mostly interested in use with the optional battery. Used at an elevation of 7500 feet and results were not as expected. Battery consumption was significantly more than outlined in website and in manual. Started at 100% and after seven hours of use had only 18% available. Second night results were similar. Used battery at home (200 feet elevation) to compare. Results were much different with 43% remaining after seven hours of use. Otherwise overall performance is as described on website. Plan to use primarily when traveling and with battery ONLY when charging is KNOWN to be available. So, be careful where you use it!",1
18,34,17-Aug-19,Very friendly and informative people! Great service and fast delivery!,0
18,35,15-Aug-19,This is a great portable CPAP machine. I don't even hear it running at night. Works great.,0
18,36,1-May-19,This is the 4th travel size machine I've purchased and the best for my situation as I need humidification. It's quiet and the 12 mm hose is the best I've experienced. The added humidifier works great with the machine and I experienced no problems during a recent 18 day trip abroad.,4
18,37,28-Mar-19,"It is small, quiet and effective. The longer and lightweight hose that came with the machine is also better than the thicker hose I had been using. I am glad I got it!",3
18,38,14-Mar-19,"I travel a lot for work, and was tired of my big bulky Devillbliss . Got this new unit and it is perfect just wish it had some kind of carrying case.",0
18,39,12-Mar-19,"We needed a battery capable CPAP for an upcoming trip, this machine with the additional battery, humidifier and case are perfect. Product was competitively priced and delivered quickly, so far meeting all expectations, definitely recommend getting the travel case.",2
18,40,14-Feb-19,"The cpap basic functioning was acceptable. But it is not much smaller than my regular home unit and it has no humidification. Both times I used it, I woke up in the middle of the night with painfully dry sinuses and mouth. Waste of money.",2
18,41,3-Feb-19,"
I purchased this for travel, thinking it may be quieter than the regular dream station . Silly me! It has the same hose noise problem in spite of what I tried. Cpap.com accepted the return",1
18,42,1-Feb-19,Super quiet and super light especially without the overnight battery that adds 1.5 lbs. I have a Dreamstation that I use at home and headgear is interchangeable.,2
18,43,31-Jan-19,"Needed a smaller machine for travel and it’s working out well: takes less room in luggage, functions just like big one (5+ yr old, diff manufacturer) kept at home, travel case adds protection, pouch included in purchase holds cord, tubing, mask. Was easy to set up using manuals, displays info more easily /nicer than old machine. I was very hesitant to buy something so expensive on the internet, but the website is well designed (which made me choose THIS seller) and made my comparison shopping easy. Very happy w machine AND seller.",0
18,44,22-Jan-19,Very small and very light. I don't notice any noise from the unit at all when I use it. I highly recommend it.,0
18,45,21-Jan-19,"The product worked the same as my other Phillip’s cpap. The only drawback was it is a little noisier but I fell asleep just the same. It was so much easier to carry on the airplane. Also, Phillip’s is offering a $100 rebate until 3/31/19. You can also use the same tubing between each device!",1
18,46,20-Jan-19,"I like this machine. It's a nice size. It's easy to set up. The hose is light-weight and comfy; it doesn't make a lot of noise when it rubs across the nightstand or bed. With my full-size CPAP, I use a heated hose, so it took a little getting used to the cool air. I do wish it had a humidifier, as I awake with a very dry throat.",1
18,47,8-Dec-18,"I bought this machine after using my home Dreamstation machine without the humidifier on a business trip. The noise level of the home machine without the humidifier was unbearable so I began looking at the travel version. I am glad I did! The dreamstation go does what my home system does but on a much smaller and quieter scale. The quality of sleep is the same. The ability to travel easily with the dreamstation go is so much easier. TSA barely gives it a second glance. It is SLIGHTLY more noisy through the mask than my home machine with the humidifier but infinitely quieter than it is without the humidifier. The lack of humidification was a concern at first, but since using the dreamstation go, I haven’t noticed a big difference. Awesome machine that is worth the money. Cpap.com has been a great resource and supplier over the last 7 years of my cpap use. Would highly recommend cpap.com and the dreamstation go machine.",4
18,48,4-Dec-18,"I travel frequently and wanted an easy to pack device. The CpapGoAuto is perfect. I didn’t realize how much better I would sleep and feel using an Auto Cpap. Highly recommended. Also, the lightweight mini tube is so much better than the old heavy tube. Noticible difference.",1
18,49,17-Oct-18,"I use a CPAP, but I abhor carrying my heavy, unwieldy device through the TSA line and onboard a plane. To that end, I finally decided to spring for the DreamStation Go. Although it provides no humidification, that is much less of a problem than anticipated. I love the small, portable device and the freedom that it enables me to have while travelling.",1
18,50,16-Oct-18,Fabulous. Works great and makes frequent traveling sooo much easier. Well worth the money,0
18,51,8-Oct-18,"I bought this machine to bring along on all the business travel I do. I purchased the case with it and love the carrying sack that comes with it to hold the hose, plug and mask. The machine is super quiet, turns on by itself when you put on the mask, and tracks your usage. This machine is absolutely the bomb!!",2
18,52,7-Oct-18,I just bought the DreamStation Go and took it to Italy. it worked very well and was easy to pack. I recommend it.,0
18,53,4-Oct-18,"This was chosen for international travel and did not disappoint. It was light, quiet, and easy to use. Better yet, the data displays were impressive, and the tubing incredibly light and comfy. A marvelous new product.",1
18,54,4-Oct-18,"I purchased the DreamStation as I travel frequently internationally. I read all the reviews and did research on different travel machines. This one seemed the best fit for me as I could use my current mask with it. I am NOT disappointed. It is a great machine! I've used it in Canada and in Italy for 12 days with zero issues. It doesn't need a power converter, only a country plug. I thought I'd miss the humidifier, but it wasn't too bad and I didn't feel much difference. It is so lightweight and easy to travel with and pack into another bag for discretion. I was not asked to remove it at security in Italy, Germany or Canada. The noise is slightly more than my at home machine, but not disturbing to me at all. I'd highly recommend this for anyone who travels frequently. I would suggest buying the case with it as well. I had to makeshift a case out of a cosmetic bag, which works but is not as protective as I'd like.",7
18,55,4-Oct-18,Very portable. Easy to use.,0
18,56,3-Oct-18,The unit works as advertised.,0
18,57,3-Oct-18,The Dreamstation Go is very small and extremely quiet. It has become my regular use cpap machine. I do not want to use my old machine anymore. Some very nice features are the data link to my cell phone and the great display that is very easy to read. cpap.com was great to work with. They setup the machine and shipped my order very quickly. I received it in perfect condition ready to go.,0
18,58,3-Oct-18,This is the best machine I have owned. It is very thoughtfully designed. Finally the cpap manufacturers have figured out that adding a usb charging port might be useful. This machine is high enough quality to use daily.,0
18,59,3-Oct-18," Light and compact as promised. Very easy to set up and used same head gear as my larger DreamStation. Only thing this small unit is missing is humidification. If you pack the unit in your carryon bag, be prepared to take it out for security and to explain what it is. And not just to the inspectors -- I never knew there were so many CPAP users until they all wanted to see my machine.",0
18,60,3-Oct-18,"The integrated battery option is easy to travel with. I have used it when the outlets are far from the bed as well as sleeping without electricity. The larger case with the battery is easy to pack in a backpack or small carryon. Using the machine was pretty simple and I downloaded the manual to change the settings to match my doctor’s prescription. My only problem with the machine is the noise on inhale. I’m a light sleeper and this is much louder than my regular machine, comparable to darth Vader. The noise wasn’t bad initially but it’s gotten much worse over time. I tried the white noise app on my phone but it was no match. I would say it’s a waste of money if you’re a light sleeper, because I usually end up giving up after a few hours and sleeping without the machine. I was worried the lack of humidity would be a problem for me, but it’s been fine except for a few nights I used it in a literal desert, and even then drinking hot tea before bed eliminated a sore throat",11
18,61,3-Oct-18,"The size is nice and the machine fits in my purse when traveling and going through security at airports. It seems to be made well. The problem is that it is very loud. It keeps me up at night. My family can hear the machine, as well.",3
18,62,6-Jul-18,"
It requires about 10 hours usage to get rid of the solvent smell when new. Otherwise a great machine, the quietest I have had so far.",0
18,63,3-Jul-18,"Best travel CPAP for me to date. I have tried several, but the DreamStation Go is compact, efficient, easy to carry, store in carryon luggage. I especially like the optional lithium battery, great for overseas (airline) travel. Overall, a great little machine and worth the price.",3
18,64,30-Jun-18,very easy to order and fast shipping,1
18,65,28-Jun-18,I really enjoy having this small CPAP machine to travel with. I have used CPAP machines since 1991 and the technology is just amazing. Great product.,1
18,66,23-Jun-18,"The Dreamstation is smaller than my normal machine, significantly lighter, and the hose is quite smaller as well. Nonetheless I can use my normal mask with it. This combination makes for an excellent travel Cpap. I can finally pack my Cpap in my suitcase and not have to carry it in it’s own carry bag. This is huge for me. Plus I don’t have to break down my daily use machine every time I trave. The Dreamstation is very quiet and functions great. I used it overnight and noticed no difference in function at all, and I’m pretty sensitive to that. I highly recommend it for travel.",3
18,67,19-Jun-18,"have just begun using it. seems perfect for travel as much smaller than regular machine. no humidity option, however, and so far that's not a problem",2
18,68,18-Jun-18,"This has been my first CPAP upgrade in a number of years and the industry has definitely developed a more compelling product. I love this devices tracking features and the ability to simply put on the mask and have the cpap turn on automatically. It is a great device and good for home and travel. It does not have a humidifier option, but I do not use the humidifier so it made no difference to me.",2
24,1,14-Jul-19,I need help in returning this otem as it doesnot fit me properly,0
24,2,2-Jun-19,"This headgear is great and inobtrusive. However it can slide off easily while you sleep, and I find the antimicrobial surface is both a bit irritating to my scalp (gives me foliculitis via rubbing/chafing).
I cut a wide hair band to length and stitched it around it. Works great that way (see included picture).
Also, minus one star because this strap just doesn't have any longevity. It seems to get ruined whether you hand wash it or toss it in the washer. The fabric tends to pill up, the strap gets too easily stretched out and loses its elasticity, and in general I probably have to replace it every three months.
Still giving it four stars, in part because the Dreamwear nasal headgear in general is the most comfortable mask I've ever used, and just can't use other more large and intrusive ones now. Also because... well, as noted I like the Dreamwear masks, and what can you do? There's no other viable headgear strap for it that I know of.",8
24,3,30-May-19,"I get these by prescription from a local medical supplier. Medicare and supplemental insurance pays for them with no deductible, but they seem to wear out a little sooner than I am eligible for a replacement. The price was low enough that I chose to purchase one out of pocket since I was not yet eligible for one paid by insurance.
This is the exact same OEM product but at a lower price.",7
24,4,20-Jul-19,"Exact replacement, but for that it is...It should be way less expensive.",7
24,5,1-Nov-19,I use cpap therapy nightly and this headgear is essential for comfort and hygiene to prevent skin irritation clean headgear is essential. Typically costs through providers is prohibitive or even refused service based on insurer's coverage. I no longer use a provider and happily pay out of pocket for several sets so I can always have a clean and sanitary set to maintain comfort.,2
24,6,26-May-19,Glad to find the products for our systems!! They are exactly the same and cheaper to purchase!!,4
24,7,17-Sep-19,"The headgear came in a Philips Respironics box and seems to be the real deal. It easily fit in the part of the frame where the headgear goes, and seemed to be fine on my head. As others have stated, this isn't the most comfortable head gear there is, but it's all that can be worn with the Dreamwear nasal mask.",2
24,8,18-Sep-19,"For what this thing is, it is a bit expensive. However, it is exactly the same as the strap that came with my setup originally and fit perfectly. Order with confidence.",3
24,9,23-Mar-20,"This is the original headgear and made by Phillips.

Came one day early. Very nice.

Only issue I have is that it came in a previously open Phillips box with scotch tape on the top and bottom and the headgear was not in plastic. It was just placed in the box. Will disinfect and wash it. Not a sanitary way to repack this Amazon!",0
24,10,26-Dec-19,"The mask is great, but this is a review of the headgear. It won’t stay in place. Several times each night I have mask leaks because the headgear has moved out of place. Frustrating. There is a new version of this headgear that has arms. Maybe that will work better, but it is $38. Won’t buy this version again.",1
24,11,7-Feb-20,"I tried a cheaper alternative, but it took less than a month for me to be sufficiently exasperated with that to go back to the original. Kind of expensive for what it is, but that can be said for all CPAP headgear. Wish it cost a little less, because it never lasts as long as Medicare thinks it will, so I periodically have to buy one out of pocket.",0
24,12,28-Oct-19,The same strap that came with the original headgear.,1
24,13,18-Mar-19,"The Headgear strap works decent, though and others don’t seem to hold up all that well but until something better comes along, it does it’s job…",0
24,14,4-Jul-19,Arrived promptly and in perfect condition. Fit perfectly!,1
24,15,11-Apr-20,"Using this chinstrap makes a big difference in CPAP effectiveness, at least for me. It helps me keep my mouth closed while sleeping and using CPAP.",0
25,1,31-Jan-20,"Advantages over Facegel & even Nasal dreamwear is significant 1. The velcro need not be used everyday bcoz of the magnetic clasps and so the velcro which used to decide the end of life is no more going to degenerate by its use as there is no requirement to touch it 2. The nasal Dream wear used to generate a leak when u roll over on the sides whereas this Dreamwisp has a soft cup like the full face gelmask, but not so big and will not sit on the bridge of the nose - this just sits at the bottom tip of the nose and u dont get to feel it. Cons: the exhaust point in Nasal mask was on the point above the head where the mask starts whereas here, it is provided at the nasal cup and so partner will complain about the wisp of continuous air hitting their face. Overall, a STEP change and am very happy to have bought though i was afraid as there weren't any Indian reviews.",0
25,2,9-Jan-20,"I like this better than the dreamworks as there are no air leaks and I use it when my nose is sore from using my regular under the nose mask. I love that I can throw my tubing over the head of the bed and not have to police it like my usual mask, and that there is minimal pull felt by the tubing.",0
25,3,3-Sep-19,"I can't evaluate properly as I slept with the mask for only one night. That night was enough to know that this mask is absolutely not a good choice for anyone who has an ounce of a doubt of being a mouth breather. I have sinus issues, but lately I thought I was breathing manly from the nose. This mask proved me wrong. As soon as you mouth is open, air rushes out of your mouth instead of your air way. This will wake you up very frequently. Also, the pressure only applied to the nose made my mouth open up as soon as I fell asleep and muscles relax. On a side note, after that one night, I woke up with sore nose because of the pressure. That being said, that could have been an adjustment issue.",0
25,4,23-Aug-19,"This works well on my husbands CPAP. His last mask left his nose sore often, and also leaked air if he turned onto his side. This doesn't do either. It's a good, comfortable nose mask.",0
25,5,12-Sep-19,"The tube has air in it of course and it feels like a speed bump under my face ,against the pillow.",0
25,6,8-Mar-20,Very good.,0
25,7,26-Mar-20,"Excellent product, and far cheaper than buying elsewhere",0
25,8,10-Feb-20,superb mask. excellent design and comfort. i got a blister on the bridge of the nose but im ok with it.,0
25,9,11-Sep-19,"Wow super good product and bonnw company, impeccable service.",0
21,1,3-Dec-19,"I got the medium frame with three pillow sizes (small, medium and large). I think the medium nose pillows work for me. They are much more comfortable than my previous nose pillows (airsense P10). However the most important part is adjusting the tightness of the straps on the sides to make sure the nose pillows do not sit loosely on the nose. Once the straps are adjusted so that they are not too tight but firm enough to keep the nose pillows from slipping away, the mask becomes very secure and stays in place through out the night. I move a lot during my sleep so this mask which connects from the top is a blessing but you need to make sure the tubing that connects to the top has a little give so that you can move around. No other drawbacks that I can see so far after using this mask for a week. I am enjoying the gel pillows because they do not put any strain on the nose while still being firmly fixed and not moving. I would recommend this mask to someone who likes to move around in their sleep.",4
21,2,24-Oct-19,"That looks nice when I go first time purchase and comfort -BUT- it is too noisy for me when compare my original one which cover my nose only.
This is so noise since the tube is near my ear and I can't sleep well",1
23,1,26-Jan-20,"I originally started CPAP with a ResMed Airfit F20. It was horrible, I ended up with a massive blister which took ages to heal before being given this mask by my sleep clinic. Wow, it was amazing from day one but I did change from a medium mask to a small as there was leaking from the sides of my nose as the mask began to stretch. The only difference between the small mask and the medium is the cut out for the area the nose covers, every other part of the mask has the same dimensions. My advice is that if you are just over the small sizing go with the small and not the medium. I have successfully been using this mask now with my ResMed Airsense 10 with heated tube without any issues for nearly 2 years. I have never used any cushions or gauze between my mask and my face and I have never experienced any discomfort or skin sores unlike with previous masks. If it hadn’t been for this mask I very much doubt I could have continued with CPAP therapy as the other masks were just too uncomfortable. In fact I can’t get to sleep without the mask on. I can not fault this mask at all, thank you Philips for a design that allows you to read with your glasses on and be able to watch television whilst drifting off into a comfortable slumber. 10/10 for me!",0
23,2,21-Oct-19,"Poorly designed, does not seal properly, clips come undone very easily, Velcro straps not secure. Returned to previous mask supplied with machine. This was a waste of money for ma and not cheap!",1
250,1,4-Feb-19,"I bought it and I didn't realize that the mask is for baby, but good as I have another mask a little bigger it's worth me.",1
250,2,4-Jan-19,"It's as seen in the picture, camera with the mask for kids. It costs half as much as in pharmacies",1
250,3,16-Jan-19,"Good for inhaling at best the solution of the puff, nn is too big so that you can carry it in your bag. It can also be used for older children, type 4/5 years",0
250,4,1-Feb-20,"I can't be happier with this inhalation chamber, I have a cat with asthma and it's the right size.",0
250,5,15-Jul-19,My daughter let her put it without problem is very good quality and much cheaper than in pharmacies,0
250,6,7-Jul-19,Good,0
250,1,16-Apr-19,"nothing to say about service, delivery and packaging.tutto impeccabile.pero I had to send back because the mask too small.despite it is specified in the description 0-18months.io I have a child of 13 months and for him it is too small. Besides, it seemed like a good product.",0
250,2,14-Nov-19,"Very good, I had another same with already a lot of use and I bought it again.",0
250,3,21-Sep-19,I use it instead of the aerosol because I have a baby suffering from asthma. Great convenient and easy to use.,0
250,4,18-Jul-19,Serve all'uso.,0
28,1,7-Jan-20,I haven't been able to find a cushion which would last more than a few weeks without losing it's seal. This allow for leaks and throw your AHI off.,0
29,1,30-Aug-19,"Fantastic product.
It came with all the various parts and manual needed. They also included 3 other sizes of mouth pieces small, large and medium wide. ..I never got that when I bought the machine and items a year before from my local medical store.
The prices were slightly cheaper and they provided me with an invoice so I could submit expense to my insurance.
I was very satisfied with my interactions with their customer support and overall product.
Thank you very much.",1
29,2,14-Aug-19,I’ve used this mask before. It’s been very comfy and well priced by this seller,0
29,3,30-Nov-19,Great pricing on name brand product. Fast shipping.,0
29,4,18-Oct-19,Extremely helpful,0
19,1,7-Apr-20,"This is by far the loudest device I've ever used. To be very honest, my average time on this device is about 1/3 as compared to my older ResMed AirSense10. I guess if on an airplane the noise would cancel out, but in the home it's just too much.",0
19,2,31-Mar-20,"I have been pleasantly surprised at the performance . I bought it for travel and a secondary backup unit. However, I have tried it out and I may even like it better than my regular size machine. It is very quiet. My only wish is that adding water to the humidifier would be easier.",0
19,3,29-Mar-20,I love this machine. It was easy to set up. The case provides more protection than my regular CPAP travel cases. The humidifierworked very well in a dry climate,0
19,4,5-Feb-20,"I have the DreamStation regular unit and this portable version caught my attention. I have another travel CPAP that is getting a bit long in the tooth, so I was open to upgrading it. What I like is that the DreamMapper App allows you to pair with two machines and merges their data. So when I look at the history I will see both machines. It’s nice that the humidification chamber is well integrated with the unit. It’s not the quietest unit I’ve used but it’s not so loud to be annoying. Overall I like it and I travel a lot, so it will get lots of use.",0
19,5,2-Feb-20,"I used the DreamStation Go Auto Travel CPAP Machine for three nights to see how I would like it in advance of my upcoming trip to Italy. The experience was amazingly similar to my home CPAP ResMed AirSense 10. I was able to us my existing mask. I did not notice an increase in the noise level or performance. The CPAP with humidifier weighs more than I was hoping, but still less than my home machine, and it is smaller.",0
19,6,2-Feb-20,"This is my first auto-titrating machine, and it works like a dream. So much to like - it's pretty tiny, I love having a USB port to charge my phone while I sleep, it's quiet enough. I find that it has a little trouble catching up with my breathing pattern when I first put on my mask; I push a couple big breaths out and it catches up, though. I love the engineering on this.",0
19,7,1-Feb-20,This machine is small and very comfortable. I only wish it had auto start and stop when you remove or put on the mask. The button is flush and sort of hard to touch without looking at it. But the comfort factor and the small size makes this a 5 star purchase!,0
19,8,31-Jan-20,"This machine is very cute and lightweight, but noisy. I love the hose.",0
19,9,25-Jan-20,"I was concerned about the Go being loud as reviewed by one customer. However I found it to be no louder than my regular DreamStation, but at a different pitch. Either way, both machines are quieter than the other machines I've tried and though worried about the noise, I have had a solid 9 hours sleep for the last week, using the Go while on our vacation. Fit into carryon luggage with no concerns about misplacing or damage while on the road. Great little machine!",0
19,10,17-Jan-20,I love the size and simplicity of this little fella. The problem is it is loud. You hear every breath amplified as the little holes for the air intake are so small it almost wheezes when you inhale. It's almost as irritating as the snoring was according to GF who has lived through both. Make bigger air intake ports and this could be the travel king!!,0
19,11,7-Jan-20,I purchased this in December and have used it for several weeks. It works as advertised and is a wonderful device to travel with. It works just like the larger PAP with the same setting flexibility. The phone App is primitive and needs to be updated to allow you to access more settings and data. I stopped using it. It would help if the manufacturer would provide more info on the X settings for other manufacturer's masks.,0
20,1,###############################################################################################################################################################################################################################################################,"I've used 6 styles of masks over the years and never expected to give a mask a 5 rating.  After using the DreamWare one week it is definitely my all-time favorite. The last 1 \\u00bd years I used the highly rated Swift FX for Her Nasal Pillow Mask, but no matter how much I tried to accommodate her, me and that mask never did get along well.  DreamWare's \\u201chow-could-that-possibly-work?\\u201d nasal cushion does indeed work wonderfully well for me.  The measuring template in the package made it very easy to select the right size (small) for my nose.  I had annoying leaks sleeping on my side the first few nights, but adjusted the strap to fit a bit lower on the back of my head and did fine the next two nights.  The cushion is SO much more comfortable than nasal buds. And the mask leaves no marks on my face. The only negative so far is the air venting straight out from the cushion; my husband complained about that, so I suppose that means no more sleeping on that side unless I'm mad at him.  Thank you Phillips Respironics.",246
20,2,1445625189,"I tried this mask because the nasal piece looked like it would be very comfortable.  But the headgear advertised as ""fits most heads (M) was way too big and loose.  The nasal piece never fully sealed.  My husband said I snored with it.  The airflow through the headpiece was noisy and interfered with sleep.  I returned it.  I'll stick with my Pilairo nasal pillows.",92
20,3,1586447538,This is the best mask I've ever used.,0
20,4,1585739911,It' super comfortable to put on.  I am a side sleeper and it was hurting my nose.,0
20,5,1585225162,"Took a few days to get used to but, smooth sailing after that. I had a full face mask before.",0
20,6,1583855956,I am pleased to receive my product in good condition. I am also please with the use of it. Thank you.,0
20,7,1583727174,"After trying numerous style masks, I have ended up using the DreamWear Nasal CPAP Mask.  It is, by far, the most comfortable CPAP mask and the only one I have been able to wear the entire night.  I do need to wear a chinstrap to keep my mouth closed, but the combination of the two allows me to wear the mask all night in comfort.",0
20,8,1583524796,"Currently using the ResMed AirFit N30 nasal ""cradle"" mask. I was hoping that the DreamWear mask would be a little more comfortable, given that it has less rigid structure than the N30. Yes, it could be a little more comfortable, but for a side-sleeper, I have to have it too tight to be comfortable to avoid leaks. So this one unfortunately just isn't good enough for me. Maybe it'll fit you better, and you'll have less leaks with it not as tight as I need it to be, I hope so.",0
20,9,1583251129,I WISH I HAD PURCHASED THIS PRODUCT MANY YEARS AGO. THIS IS THE FIRST TIME THAT I HAVE BEEN ABLE TO GET A GOOD NIGHTS SLEEP. EVERYTHING ARRIVED AT MY HOME ON TIME AND THE PEOPLE AT CPAC WERE VERY NICE. THANK YOU.,0
20,10,1583170834,"I am a new CPAP user and was worried about being comfortable overnight.  The over-the-head configuration makes sleeping comfortable.  I also don't have strap marks as I've seen on other people, even hours later.",0
20,11,1583156494,"I like the design concept of this mask and was looking forward to trying it.  Unfortunately, it fell a little short of my expectations.\\r\\n\\r\\nIt is a very comfortable and lightweight mask, easy to put on and take off.  The two issues I encountered were security of fit and air delivery.  I would like the fit to be a little more snug.  Being a side sleeper tends to conflict with the fit of this mask, just a little.  More importantly, I felt a little starved for air, like I had to work to get it rather than having the full volume delivered for normal breathing.\\r\\n\\r\\nThe mask is nicely designed and well made.  It just wasn't a good fit for me.",0
20,12,1582684112,"So far, switching from a mirage nasal to a Dreamweaver nasal has been positive. I like the open face, and the hose connection on top of the head.",0
20,13,1582479407,This mask is the only one that works for me due to dry mouth and sinus passages. I have had great success at night with it and give it 5 Stars.,0
20,14,1582044951,Need other connections to try to get it to work.,0
20,15,1581084884,"i've worn my cpap for over 10 years, and this is by far the most comfortable one I've had",0
20,16,1580918902,Not for me. I must be allergic to silicone.,0
20,17,1580783189,This mask is much better then the others I have had.\\r\\nDidn't have to have plugs in my nose and I can sleep on my side.,0
20,18,1580762910,"I have a deviated septum which causes breathing problems with my CPAP. I decided to try something different and chose this nasal mask with head gear. Had a bit of a problem at first but once I got the adjustment down I find it works, for me, much better than my old face mask.",0
20,19,1580759704,"I purchased the DreamWear Nasal CPAP Mask with headgear on a recommendation from a coworker.  The mask has been a great purchase.  It is very comfortable.  I frequently sleep on my side and my previous nasal pillow mask was a challenge both in comfort and the nasal pillows didn't seal properly when on my side.\\r\\n\\r\\nMy only ""complaint"" about the Dreamwear Nasal CPAP mask is that I have a full beard and mustache and the nasal cushions pull on my mustache.  It takes a little bit of figiting to get it comfortable, but once I get it adjusted, it's perfect.  If I didn't have a mustache this would be a grand slam home run.\\r\\n\\r\\nMy favorite feature to the mask is the inlet at the top of the head.  I toss and turn a bit while sleeping and this keeps the hose from wrapping around my neck.  Also the tube neck at the top of the head has exhaust holes for the excess air (instead of at the nasal pillow like my previous mask) so the air doesn't dump onto my face and hands.\\r\\n\\r\\nThe nasal cushions must run large.  I use a medium nasal pillow mask on my old mask, I use a small nasal cushion on this mask.\\r\\n\\r\\nOverall, two enthusiastic thumbs up!",0
20,20,1580747523,Difficult to hold on place.  Back straps regardless of adjustment slide up during any type of turning movement.  Constant adjustments that interrupt sleep.  I will be going back to old nasal pillows and traditional head gear.  I would like to return for credit.,0
20,21,1580586395,"I have been a Cpap user for 20 years, and this mask by far is the best. It\\u2019s lightweight, easy to clean and not obstructive. Thank You for a great product!",0
20,22,1580489461,I love how quiet and comfortable the mask is. What I don\\u2019t like is how the mask makes you rebreath a lot of the same air. \\r\\n\\r\\nI used the fresh Aire I prongs before and sleep great. With dreamwear my heart starts pounding with this mask as I try to fall asleep.,0
20,23,1580488371,Perfect mask for someone who sleeps on their side. Very comfortable mask with great seal that stays in place when turning from side to side. The swivel hose attached on the top of the head keeps the hose out your way while sleeping. Highly recommend this mask for the restless side sleeper.,0
20,24,1579297223,"I have used at least six different masks, over the years, and this by far fits and works the best.  It's the simplest and quickest to use. Air leaks, will be a thing of the pass. I put mine on, in fifteen seconds, adjust ones, and done. Remove off, in five seconds. Any doubt, get the free 30 trial.  After a few days, you will know, that your quest for the ultimate mask is over.  Good dreams.",0
20,25,1579010679,The DreamWear Nasal CPAP Mask with Headgear is a great mask.  It makes wearing a mask comfortable.,0
